,battleTime,arena.id,gameMode.id,average.startingTrophies,winner.tag,winner.startingTrophies,winner.trophyChange,winner.crowns,winner.kingTowerHitPoints,winner.princessTowersHitPoints,winner.clan.tag,winner.clan.badgeId,loser.tag,loser.startingTrophies,loser.trophyChange,loser.crowns,loser.kingTowerHitPoints,loser.clan.tag,loser.clan.badgeId,loser.princessTowersHitPoints,tournamentTag,winner.card1.id,winner.card1.level,winner.card2.id,winner.card2.level,winner.card3.id,winner.card3.level,winner.card4.id,winner.card4.level,winner.card5.id,winner.card5.level,winner.card6.id,winner.card6.level,winner.card7.id,winner.card7.level,winner.card8.id,winner.card8.level,winner.cards.list,winner.totalcard.level,winner.troop.count,winner.structure.count,winner.spell.count,winner.common.count,winner.rare.count,winner.epic.count,winner.legendary.count,winner.elixir.average,loser.card1.id,loser.card1.level,loser.card2.id,loser.card2.level,loser.card3.id,loser.card3.level,loser.card4.id,loser.card4.level,loser.card5.id,loser.card5.level,loser.card6.id,loser.card6.level,loser.card7.id,loser.card7.level,loser.card8.id,loser.card8.level,loser.cards.list,loser.totalcard.level,loser.troop.count,loser.structure.count,loser.spell.count,loser.common.count,loser.rare.count,loser.epic.count,loser.legendary.count,loser.elixir.average
573,2020-12-31 21:28:54+00:00,54000050,72000006,5627,#J2LL89QG,5611,32,1,5832,"[1176, 2673]",#8RYLGQ0Q,16000002,#UL0L98GV,5643,-32,0,5832,#QYYCCU,16000025,[2054],,26000004,13,26000042,13,26000050,13,28000009,13,26000046,13,26000036,13,28000008,13,26000062,13,"[26000004, 26000036, 26000042, 26000046, 26000050, 26000062, 28000008, 28000009]",104,6,0,2,1,1,2,4,3.875,26000008,13,26000011,13,28000005,12,28000000,13,28000001,13,28000010,13,26000018,13,26000042,13,"[26000008, 26000011, 26000018, 26000042, 28000000, 28000001, 28000005, 28000010]",103,4,0,4,2,3,1,2,4.125
574,2020-12-31 21:28:55+00:00,54000050,72000006,5253,#PLLYPY92G,5261,28,1,5832,"[3668, 1974]",#YR02VR2P,16000044,#9PGRP9JP9,5245,-28,0,5304,#YY90LPLQ,16000077,[3346],,26000023,13,26000035,13,26000051,13,28000012,12,26000015,13,28000011,13,26000014,13,26000004,13,"[26000004, 26000014, 26000015, 26000023, 26000035, 26000051, 28000011, 28000012]",103,6,0,2,0,1,3,4,4,26000009,13,26000048,13,26000015,13,26000039,13,28000009,13,28000008,13,28000015,13,26000035,13,"[26000009, 26000015, 26000035, 26000039, 26000048, 28000008, 28000009, 28000015]",104,5,0,3,1,1,4,2,3.875
575,2020-12-31 21:28:57+00:00,54000050,72000006,5311,#2VQCYPJ,5332,26,2,5685,"[3335, 3668]",#U0JCL,16000024,#8J0892GPL,5290,-26,0,1035,#22YQ2UJV,16000012,,,26000026,13,26000040,13,26000041,13,26000000,13,28000011,13,28000004,13,26000056,13,27000001,13,"[26000000, 26000026, 26000040, 26000041, 26000056, 27000001, 28000004, 28000011]",104,5,1,2,2,2,2,2,3.125,26000004,13,26000083,13,28000008,13,27000008,12,28000006,13,26000064,13,26000005,13,26000018,13,"[26000004, 26000005, 26000018, 26000064, 26000083, 27000008, 28000006, 28000008]",103,5,1,2,3,1,3,1,4.267857143
576,2020-12-31 21:28:58+00:00,54000050,72000006,4360.5,#9CQGQJYR9,4360,30,2,2772,[1638],#PJ0PQVYP,16000176,#PLRLVVPQG,4361,-30,1,4340,,,,,26000012,12,26000005,12,28000008,9,26000035,11,28000000,11,26000051,10,26000017,11,26000062,10,"[26000005, 26000012, 26000017, 26000035, 26000051, 26000062, 28000000, 28000008]",86,6,0,2,2,2,1,3,3.75,28000000,11,26000049,12,26000006,11,26000012,11,26000020,12,26000032,11,28000015,11,26000017,12,"[26000006, 26000012, 26000017, 26000020, 26000032, 26000049, 28000000, 28000015]",91,6,0,2,1,2,4,1,3.75
577,2020-12-31 21:29:02+00:00,54000050,72000006,5874.5,#2G0V980L,5886,28,1,5832,"[639, 3668]",#LU0RQP8,16000098,#8JYQP8GQ,5863,-28,0,5832,#QG9RL,16000146,[2434],,26000015,13,26000046,13,28000015,13,26000068,13,26000054,13,28000000,13,26000044,13,26000051,13,"[26000015, 26000044, 26000046, 26000051, 26000054, 26000068, 28000000, 28000015]",104,6,0,2,0,2,4,2,3.875,26000003,13,28000010,13,28000017,13,28000001,13,26000014,13,26000049,13,26000012,13,26000018,13,"[26000003, 26000012, 26000014, 26000018, 26000049, 28000001, 28000010, 28000017]",104,5,0,3,3,3,1,1,3.5
578,2020-12-31 21:29:02+00:00,54000050,72000006,5510,#8GRVY9G0,5508,30,1,5832,"[2657, 1032]",#82G8GQC8,16000145,#8U0R9VQR,5512,-30,0,5832,#8Q0CL0G2,16000035,[3318],,26000034,13,26000024,13,28000008,13,27000006,13,26000064,12,28000004,13,26000008,13,28000011,13,"[26000008, 26000024, 26000034, 26000064, 27000006, 28000004, 28000008, 28000011]",103,4,1,3,5,0,2,1,3.75,26000024,13,26000011,13,26000027,12,28000001,13,28000007,13,27000010,13,26000057,13,28000011,13,"[26000011, 26000024, 26000027, 26000057, 27000010, 28000001, 28000007, 28000011]",103,4,1,3,2,3,2,1,4.125
579,2020-12-31 21:29:05+00:00,54000050,72000006,4674.5,#P0LQJJL28,4680,29,3,5544,,#YJJVQ0RV,16000061,#9VJR08L92,4669,-29,2,,#2GV2PYLR,16000172,,,26000067,13,26000032,13,28000009,13,26000007,13,26000015,13,26000012,13,28000000,13,26000011,13,"[26000007, 26000011, 26000012, 26000015, 26000032, 26000067, 28000000, 28000009]",104,6,0,2,0,3,4,1,3.75,26000064,11,28000000,11,26000011,12,26000034,11,28000015,11,26000021,12,26000017,12,26000056,11,"[26000011, 26000017, 26000021, 26000034, 26000056, 26000064, 28000000, 28000015]",91,6,0,2,1,4,3,0,3.75
580,2020-12-31 21:29:06+00:00,54000050,72000006,5399,#2QVYJQG9Q,5403,29,1,5832,"[284, 1606]",#YP9C20JR,16000012,#8RQP02C8,5395,-29,0,3487,#YLJ82L0Y,16000040,[1797],,26000029,13,26000039,13,28000007,13,26000006,13,27000009,13,26000010,13,28000001,13,26000042,13,"[26000006, 26000010, 26000029, 26000039, 26000042, 27000009, 28000001, 28000007]",104,5,1,2,2,2,2,2,4,26000005,13,28000003,13,26000008,13,26000043,13,27000010,13,28000008,13,26000014,13,26000021,13,"[26000005, 26000008, 26000014, 26000021, 26000043, 27000010, 28000003, 28000008]",104,5,1,2,4,4,0,0,4.25
581,2020-12-31 21:29:09+00:00,54000050,72000006,5570,#99GCUJQCV,5555,32,2,3242,[674],#2L9VLGG,16000081,#29288RJLU,5585,-32,1,4907,#8V28CUU8,16000058,,,26000009,13,28000007,13,26000015,13,26000013,13,28000012,13,26000048,13,26000039,13,26000064,13,"[26000009, 26000013, 26000015, 26000039, 26000048, 26000064, 28000007, 28000012]",104,6,0,2,2,1,4,1,4.25,26000008,13,28000007,13,26000018,13,28000000,13,26000020,13,28000001,13,26000024,13,26000017,13,"[26000008, 26000017, 26000018, 26000020, 26000024, 28000000, 28000001, 28000007]",104,5,0,3,3,3,2,0,4.875
582,2020-12-31 21:29:10+00:00,54000050,72000006,5350.5,#LRPRYJC0,5364,27,3,5304,"[3346, 3346]",#RYPRGCJ,16000176,#228Y08VPC,5337,-27,0,,#8RG299YU,16000028,,,26000048,13,26000009,13,26000045,13,28000015,12,26000052,13,26000018,13,26000013,13,28000012,12,"[26000009, 26000013, 26000018, 26000045, 26000048, 26000052, 28000012, 28000015]",102,6,0,2,1,2,4,1,4.125,26000023,13,27000006,13,27000008,13,26000000,13,26000010,12,28000011,13,28000003,13,28000012,13,"[26000000, 26000010, 26000023, 27000006, 27000008, 28000003, 28000011, 28000012]",103,3,2,3,3,1,2,2,3.5
583,2020-12-31 21:29:11+00:00,54000050,72000006,5318.5,#2GQ2CJVCY,5339,26,1,5832,"[2854, 1046]",#2JPPJQ,16000028,#8UYYJLRUC,5298,-26,0,5832,#P8VGYVPG,16000076,[3023],,26000006,13,26000035,13,26000017,13,26000049,13,26000012,13,27000003,13,28000000,13,28000008,13,"[26000006, 26000012, 26000017, 26000035, 26000049, 27000003, 28000000, 28000008]",104,5,1,2,2,3,2,1,3.75,26000012,13,26000035,13,26000006,13,26000014,13,28000008,13,28000001,13,27000012,13,26000042,13,"[26000006, 26000012, 26000014, 26000035, 26000042, 27000012, 28000001, 28000008]",104,5,1,2,2,2,2,2,3.625
584,2020-12-31 21:29:11+00:00,54000050,72000006,4677,#2JCL292V,4679,29,3,5832,"[3233, 3668]",#2299RQUC,16000171,#L02L9PC98,4675,-29,0,,#PY09CY0G,16000145,,,28000011,13,26000011,13,26000021,13,28000003,13,26000041,13,26000022,13,26000043,13,28000000,13,"[26000011, 26000021, 26000022, 26000041, 26000043, 28000000, 28000003, 28000011]",104,5,0,3,3,4,0,1,4.25,28000004,13,27000000,10,26000023,13,28000001,12,26000000,13,27000006,13,26000011,12,26000013,13,"[26000000, 26000011, 26000013, 26000023, 27000000, 27000006, 28000001, 28000004]",99,4,2,2,5,1,1,1,3.25
585,2020-12-31 21:29:12+00:00,54000050,72000006,5205.5,#22P2QQLUV,5223,26,3,5832,"[3570, 514]",#YGU28VC2,16000004,#PGU20UY2,5188,-26,0,,#2QL0GP9,16000144,,,26000049,13,26000035,13,28000004,13,26000011,13,26000003,13,28000001,13,26000007,13,26000037,13,"[26000003, 26000007, 26000011, 26000035, 26000037, 26000049, 28000001, 28000004]",104,6,0,2,2,2,2,2,3.75,26000018,13,26000048,12,26000017,13,26000013,13,26000021,13,26000009,13,26000041,13,28000012,13,"[26000009, 26000013, 26000017, 26000018, 26000021, 26000041, 26000048, 28000012]",103,7,0,1,2,3,2,1,4.25
586,2020-12-31 21:29:13+00:00,54000050,72000006,5158.5,#2V28QUC28,5151,31,3,5832,"[3668, 542]",#JG0L9R,16000175,#9P9LVJQV0,5166,-31,0,,#8R20RVCG,16000085,,,26000041,13,26000012,13,28000008,13,26000017,13,26000055,13,26000042,13,26000018,13,26000011,13,"[26000011, 26000012, 26000017, 26000018, 26000041, 26000042, 26000055, 28000008]",104,7,0,1,2,3,1,2,4,26000021,13,26000049,13,26000012,13,28000011,13,28000012,13,26000016,13,26000042,13,26000026,13,"[26000012, 26000016, 26000021, 26000026, 26000042, 26000049, 28000011, 28000012]",104,6,0,2,1,1,3,3,3.25
587,2020-12-31 21:29:13+00:00,54000050,72000006,5392,#8JQQCPL89,5395,29,1,5832,"[138, 3668]",#9J9RQJR,16000002,#2PGPR02LG,5389,-29,0,5832,#89GLR0RL,16000120,[3668],,27000004,13,26000019,13,26000058,13,28000009,13,26000000,13,26000049,13,26000032,13,28000011,13,"[26000000, 26000019, 26000032, 26000049, 26000058, 27000004, 28000009, 28000011]",104,5,1,2,3,1,2,2,2.75,26000032,12,26000018,13,26000044,13,27000003,12,28000011,13,28000009,13,28000000,12,26000019,13,"[26000018, 26000019, 26000032, 26000044, 27000003, 28000000, 28000009, 28000011]",101,4,1,3,1,3,2,2,3.5
588,2020-12-31 21:29:14+00:00,54000050,72000006,5527.5,#C992VLPJ,5547,26,1,5832,"[134, 3668]",#9YLRLG09,16000078,#2RL0CVCV2,5508,-26,0,3940,#L20YVLUL,16000020,[3346],,26000012,13,26000041,13,26000032,13,26000026,13,27000003,13,26000011,13,28000008,13,26000049,13,"[26000011, 26000012, 26000026, 26000032, 26000041, 26000049, 27000003, 28000008]",104,6,1,1,3,2,1,2,3.125,26000021,13,28000006,13,27000003,12,28000000,13,28000008,13,26000050,13,26000012,13,26000017,12,"[26000012, 26000017, 26000021, 26000050, 27000003, 28000000, 28000006, 28000008]",102,4,1,3,1,4,2,1,3.839285714
589,2020-12-31 21:29:15+00:00,54000050,72000006,4625,#8CP8YGQG2,4629,29,2,4137,[1833],#C2QYQ8L,16000014,#2PJ0U99GU,4621,-29,1,5050,#L0VPJVQ9,16000044,,,28000001,13,28000004,12,26000020,13,28000005,12,26000026,12,26000022,13,26000012,11,26000017,13,"[26000012, 26000017, 26000020, 26000022, 26000026, 28000001, 28000004, 28000005]",99,5,0,3,2,1,4,1,4,28000011,12,28000003,11,26000041,13,26000026,11,26000040,12,26000011,12,26000016,11,28000004,12,"[26000011, 26000016, 26000026, 26000040, 26000041, 28000003, 28000004, 28000011]",94,5,0,3,1,3,2,2,3.625
590,2020-12-31 21:29:15+00:00,54000050,72000006,5958,#99UULYRU,5974,27,1,5832,"[1053, 3668]",#L90Y0RP9,16000002,#8CGU9JL8G,5942,-27,0,4680,#YYPJVLLQ,16000028,[3668],,26000037,13,26000021,13,26000012,13,28000017,13,26000011,13,26000024,13,26000042,13,28000009,13,"[26000011, 26000012, 26000021, 26000024, 26000037, 26000042, 28000009, 28000017]",104,6,0,2,2,2,2,2,3.875,26000015,13,28000015,13,26000009,13,28000007,13,26000035,13,26000039,13,26000048,13,28000012,13,"[26000009, 26000015, 26000035, 26000039, 26000048, 28000007, 28000012, 28000015]",104,5,0,3,0,1,5,2,4.25
591,2020-12-31 21:29:17+00:00,54000050,72000006,5100,#2JQLC8QCJ,5097,30,3,5832,"[2115, 3138]",#RGL2C,16000025,#9ULLC0URU,5103,-30,0,,#PLJR8LLJ,16000081,,,26000015,13,28000012,13,26000009,13,28000007,13,28000015,13,26000023,13,27000012,13,26000048,13,"[26000009, 26000015, 26000023, 26000048, 27000012, 28000007, 28000012, 28000015]",104,4,1,3,0,1,5,2,4.25,26000006,13,26000043,13,26000012,13,28000001,13,26000015,13,26000049,13,26000011,13,26000035,13,"[26000006, 26000011, 26000012, 26000015, 26000035, 26000043, 26000049, 28000001]",104,7,0,1,3,1,3,1,3.875
592,2020-12-31 21:29:17+00:00,54000050,72000006,6214.5,#2PVG088R,6226,28,3,5524,,#P0LLG9RG,16000003,#280Y9CRV0,6203,-28,2,,#808GLQ99,16000016,,,28000001,13,26000008,13,26000027,13,26000011,13,28000002,13,26000006,13,28000008,13,26000044,13,"[26000006, 26000008, 26000011, 26000027, 26000044, 28000001, 28000002, 28000008]",104,5,0,3,3,1,4,0,3.625,26000009,13,26000048,13,26000032,13,28000008,13,26000039,13,26000005,13,28000000,13,27000009,13,"[26000005, 26000009, 26000032, 26000039, 26000048, 27000009, 28000000, 28000008]",104,5,1,2,2,3,1,2,3.75
593,2020-12-31 21:29:17+00:00,54000050,72000006,5987,#8LQGLJLYY,6007,26,1,5832,"[3668, 3668]",#YGU28VC2,16000004,#92QLQQGL,5967,-26,0,5832,#P9CCV9GP,16000168,[3281],,26000010,13,26000000,13,28000011,13,28000000,13,26000030,13,27000008,13,26000001,13,27000006,13,"[26000000, 26000001, 26000010, 26000030, 27000006, 27000008, 28000000, 28000011]",104,4,2,2,5,1,1,1,3,26000051,13,26000083,13,26000046,13,26000049,13,26000037,13,28000008,13,26000061,13,26000055,13,"[26000037, 26000046, 26000049, 26000051, 26000055, 26000061, 26000083, 28000008]",104,7,0,1,2,0,0,6,3.75
594,2020-12-31 21:29:19+00:00,54000050,72000006,6069.5,#VU9QPCYG,6049,33,3,5762,"[3668, 3472]",#Y02290QU,16000003,#PJJ92CRP,6090,-33,0,,#9YY9QL2Y,16000028,,,26000007,13,26000027,13,26000018,13,26000016,13,26000004,13,26000011,13,26000022,13,28000001,13,"[26000004, 26000007, 26000011, 26000016, 26000018, 26000022, 26000027, 28000001]",104,7,0,1,2,2,4,0,4.625,26000060,13,26000016,13,26000027,13,26000041,13,28000000,13,28000008,13,26000019,13,26000049,13,"[26000016, 26000019, 26000027, 26000041, 26000049, 26000060, 28000000, 28000008]",104,6,0,2,4,1,3,0,3.5
595,2020-12-31 21:29:21+00:00,54000050,72000006,5462.5,#8CPLPPV9G,5472,28,1,5832,"[1298, 1640]",#LR89ULQ,16000077,#LCUQ0VQC,5453,-28,0,5832,#80GGVG0,16000167,[248],,26000055,13,26000018,13,26000014,13,26000015,13,26000026,13,26000012,13,26000046,13,28000008,13,"[26000012, 26000014, 26000015, 26000018, 26000026, 26000046, 26000055, 28000008]",104,7,0,1,1,2,2,3,3.75,27000010,13,28000003,13,26000024,13,28000011,13,26000023,13,26000008,13,26000041,13,26000014,13,"[26000008, 26000014, 26000023, 26000024, 26000041, 27000010, 28000003, 28000011]",104,5,1,2,3,3,0,2,4.125
596,2020-12-31 21:29:25+00:00,54000050,72000006,5672.5,#8G2PJ89L,5683,28,1,5832,"[855, 3668]",#PQ009JV,16000020,#8LP9PRPV8,5662,-28,0,4680,#YYJ9LRPR,16000024,[1496],,28000008,13,26000021,13,26000011,13,26000041,13,26000018,13,26000017,13,27000003,13,26000027,13,"[26000011, 26000017, 26000018, 26000021, 26000027, 26000041, 27000003, 28000008]",104,6,1,1,2,5,1,0,3.875,26000045,13,28000007,13,26000004,13,26000021,13,28000011,13,26000042,13,26000025,12,28000012,13,"[26000004, 26000021, 26000025, 26000042, 26000045, 28000007, 28000011, 28000012]",103,5,0,3,0,1,5,2,4.25
597,2020-12-31 21:29:25+00:00,54000050,72000006,5852,#LPVQRYL,5870,26,1,5832,"[3472, 2395]",#929092,16000013,#8LL9G9929,5834,-26,0,5064,#2C09Y8RL,16000028,[3668],,26000004,13,26000045,13,26000000,13,26000005,13,28000008,13,28000009,13,28000012,12,26000021,13,"[26000000, 26000004, 26000005, 26000021, 26000045, 28000008, 28000009, 28000012]",103,5,0,3,3,1,4,0,3.875,26000009,13,26000048,13,28000015,13,28000012,13,27000001,13,26000035,13,26000015,13,28000000,13,"[26000009, 26000015, 26000035, 26000048, 27000001, 28000000, 28000012, 28000015]",104,4,1,3,0,2,4,2,4.25
598,2020-12-31 21:29:26+00:00,54000050,72000006,6698,#QPYGUCC8,6695,30,1,5832,"[2146, 3248]",#YVPQV8V,16000142,#89L0PLJG,6701,-30,0,5832,#YV9U2JC8,16000097,[3668],,26000024,13,26000023,13,26000015,13,28000012,13,28000015,13,28000000,13,27000012,13,26000063,13,"[26000015, 26000023, 26000024, 26000063, 27000012, 28000000, 28000012, 28000015]",104,4,1,3,1,2,4,1,3.875,28000008,13,26000052,13,26000027,13,28000002,12,26000033,13,26000049,13,26000018,13,26000060,13,"[26000018, 26000027, 26000033, 26000049, 26000052, 26000060, 28000002, 28000008]",103,6,0,2,2,2,3,1,3.75
599,2020-12-31 21:29:27+00:00,54000050,72000006,4692,#8U89VLQQQ,4689,30,1,5304,"[2706, 2709]",#PGQL00CV,16000165,#PRRUL9RRY,4695,-30,0,2839,#P2GCG989,16000170,[3346],,26000006,12,26000021,12,26000011,13,26000035,11,26000017,12,26000012,12,28000008,13,26000049,12,"[26000006, 26000011, 26000012, 26000017, 26000021, 26000035, 26000049, 28000008]",97,7,0,1,2,3,2,1,3.625,26000017,12,28000012,10,26000064,11,26000004,13,26000018,12,28000008,12,26000042,10,28000000,13,"[26000004, 26000017, 26000018, 26000042, 26000064, 28000000, 28000008, 28000012]",93,5,0,3,2,3,2,1,4
600,2020-12-31 21:29:29+00:00,54000050,72000006,6499,#9GYYG02V,6480,33,1,5832,"[2248, 728]",#QJJYY9,16000139,#2LLQU22YU,6518,-33,0,5832,,,[190],,28000000,13,26000012,13,26000003,13,26000049,13,26000022,13,26000006,13,28000008,13,26000011,13,"[26000003, 26000006, 26000011, 26000012, 26000022, 26000049, 28000000, 28000008]",104,6,0,2,3,3,2,0,3.75,26000021,13,27000002,13,28000008,13,26000022,13,26000019,13,26000041,13,26000049,13,28000000,13,"[26000019, 26000021, 26000022, 26000041, 26000049, 27000002, 28000000, 28000008]",104,5,1,2,6,2,0,0,3.25
601,2020-12-31 21:29:33+00:00,54000050,72000006,5114,#2Q0GCUU88,5114,30,1,5095,"[2141, 1072]",#9LG8VC89,16000004,#8UYQ09Q89,5114,-30,0,5095,#9CJ8JGJL,16000007,[2931],,26000046,13,26000055,13,26000051,13,26000042,13,26000037,13,28000000,13,28000015,13,26000062,13,"[26000037, 26000042, 26000046, 26000051, 26000055, 26000062, 28000000, 28000015]",104,6,0,2,0,1,1,6,4.125,28000008,13,26000049,13,28000001,13,26000013,13,26000030,13,28000011,13,26000004,13,26000045,13,"[26000004, 26000013, 26000030, 26000045, 26000049, 28000001, 28000008, 28000011]",104,5,0,3,5,0,2,1,3.125
602,2020-12-31 21:29:34+00:00,54000050,72000006,4405.5,#P0Q2P29C,4411,29,1,4824,"[2572, 350]",#8YJ2C2LR,16000028,#8VG0JPV8V,4400,-29,0,5223,#80PYCVQ0,16000058,[3269],,28000010,11,26000038,10,26000042,10,27000003,10,28000008,10,26000000,13,28000009,11,26000030,11,"[26000000, 26000030, 26000038, 26000042, 27000003, 28000008, 28000009, 28000010]",86,4,1,3,3,2,1,2,3.25,26000040,11,26000024,12,27000010,11,26000023,10,26000062,10,26000022,12,26000018,10,26000085,7,"[26000018, 26000022, 26000023, 26000024, 26000040, 26000062, 26000085, 27000010]",83,7,1,0,2,3,1,2,4.625
603,2020-12-31 21:29:37+00:00,54000050,72000006,5564,#2G00C0C22,5571,28,1,5832,"[3188, 1183]",#8QQCGGCR,16000014,#8GPQ0P2LG,5557,-28,0,5041,#29RYLQ2,16000146,[3668],,26000029,12,26000006,13,26000032,13,28000008,13,26000008,13,28000001,13,26000005,13,26000022,13,"[26000005, 26000006, 26000008, 26000022, 26000029, 26000032, 28000001, 28000008]",103,6,0,2,5,0,1,2,4.125,26000059,13,26000049,13,26000044,13,26000080,13,26000047,13,27000005,13,28000015,13,28000009,13,"[26000044, 26000047, 26000049, 26000059, 26000080, 27000005, 28000009, 28000015]",104,5,1,2,3,2,3,0,4.375
604,2020-12-31 21:29:37+00:00,54000050,72000006,4931.5,#U9R8G0C9,4929,30,1,5832,"[2358, 3668]",#8L9Y9UP0,16000030,#QCV9LCR9,4934,-30,0,5472,#998C8GVJ,16000122,[3668],,26000004,13,26000035,12,26000045,13,28000012,11,26000042,12,26000006,12,28000008,13,28000011,13,"[26000004, 26000006, 26000035, 26000042, 26000045, 28000008, 28000011, 28000012]",99,5,0,3,1,0,4,3,4,28000012,13,26000027,13,28000009,13,26000042,13,26000012,12,26000021,13,26000017,13,26000011,13,"[26000011, 26000012, 26000017, 26000021, 26000027, 26000042, 28000009, 28000012]",103,6,0,2,0,3,4,1,3.875
605,2020-12-31 21:29:39+00:00,54000050,72000006,4750.5,#9UYVLRCP2,4762,28,1,5832,"[1376, 3150]",#U0JCL,16000024,#9U99LQ2GG,4739,-28,0,4024,#9G8C0LRQ,16000035,[652],,26000021,13,26000047,13,26000053,13,28000008,13,26000000,13,26000044,12,26000042,11,26000015,12,"[26000000, 26000015, 26000021, 26000042, 26000044, 26000047, 26000053, 28000008]",100,7,0,1,4,1,2,1,4.125,26000049,13,26000011,13,26000021,13,27000010,13,28000001,13,26000062,13,26000061,13,26000007,13,"[26000007, 26000011, 26000021, 26000049, 26000061, 26000062, 27000010, 28000001]",104,6,1,1,2,3,1,2,3.625
606,2020-12-31 21:29:41+00:00,54000050,72000006,5748.5,#2LG9JP28U,5752,29,2,2822,[1557],#2CCQQ0U0,16000044,#8Y8V929JG,5745,-29,1,68,#2U0YV,16000021,,,26000004,13,26000042,13,26000046,12,26000036,13,26000062,12,26000050,12,28000009,13,28000008,13,"[26000004, 26000036, 26000042, 26000046, 26000050, 26000062, 28000008, 28000009]",101,6,0,2,1,1,2,4,3.875,26000020,13,28000013,13,26000054,13,26000056,13,26000044,13,28000015,13,28000001,13,26000057,13,"[26000020, 26000044, 26000054, 26000056, 26000057, 28000001, 28000013, 28000015]",104,5,0,3,1,1,6,0,3.75
607,2020-12-31 21:29:41+00:00,54000050,72000006,5948,#CGJUQ02L,5949,29,3,1986,[3208],#2JVJQCJU,16000002,#29U2CL8,5947,-29,1,,#9P2GVGU8,16000171,,,26000048,13,26000009,13,26000039,13,28000007,13,26000035,13,26000015,13,28000015,13,28000012,11,"[26000009, 26000015, 26000035, 26000039, 26000048, 28000007, 28000012, 28000015]",102,5,0,3,0,1,5,2,4.25,26000020,13,26000006,13,26000032,13,27000004,13,26000023,13,28000012,13,28000015,13,28000000,13,"[26000006, 26000020, 26000023, 26000032, 27000004, 28000000, 28000012, 28000015]",104,4,1,3,0,2,4,2,3.75
608,2020-12-31 21:29:42+00:00,54000050,72000006,5229.5,#2Y89P8PCV,5248,26,1,5064,"[1016, 3668]",#9YLRLG09,16000078,#2Y8Q8V9,5211,-26,0,5450,#PYYRR2U2,16000074,[3668],,26000085,13,26000000,13,26000044,13,26000027,13,28000007,13,26000062,13,28000012,13,26000083,13,"[26000000, 26000027, 26000044, 26000062, 26000083, 26000085, 28000007, 28000012]",104,6,0,2,1,0,5,2,4.5,26000011,13,27000010,13,28000011,13,26000014,13,26000041,13,28000000,13,26000021,13,26000020,13,"[26000011, 26000014, 26000020, 26000021, 26000041, 27000010, 28000000, 28000011]",104,5,1,2,1,5,1,1,3.875
609,2020-12-31 21:29:44+00:00,54000050,72000006,5291.5,#8Y09QUGG,5289,30,1,5832,"[1754, 2879]",#8QV9QVVJ,16000002,#GC20CUQP,5294,-30,0,5832,#Y2228JV,16000142,[2135],,26000010,12,26000044,13,26000000,13,28000000,13,26000024,13,28000011,13,27000006,13,26000001,12,"[26000000, 26000001, 26000010, 26000024, 26000044, 27000006, 28000000, 28000011]",102,5,1,2,5,1,1,1,3.375,26000028,13,26000013,13,26000016,13,26000001,13,28000008,13,26000046,13,26000027,13,28000006,13,"[26000001, 26000013, 26000016, 26000027, 26000028, 26000046, 28000006, 28000008]",104,6,0,2,3,1,3,1,4.267857143
610,2020-12-31 21:29:44+00:00,54000050,72000006,4749,#PG0UVQCR,4752,29,1,5832,"[94, 3668]",#2L9VLGG,16000081,#CUL8YC8P,4746,-29,0,5304,#2UGLL09,16000173,[3346],,28000008,13,26000011,13,26000009,12,28000000,13,26000049,13,26000012,13,26000042,12,26000007,13,"[26000007, 26000009, 26000011, 26000012, 26000042, 26000049, 28000000, 28000008]",102,6,0,2,2,2,3,1,4,26000024,12,26000042,11,28000008,12,28000011,12,26000043,13,26000014,12,26000000,12,26000005,12,"[26000000, 26000005, 26000014, 26000024, 26000042, 26000043, 28000008, 28000011]",96,6,0,2,5,1,0,2,3.75
611,2020-12-31 21:29:47+00:00,54000050,72000006,4250,#L822JGYJ,4254,29,3,4392,"[2786, 1133]",#Y88GP8QQ,16000017,#89U88YJLU,4246,-29,0,,#YJR9YVGQ,16000161,,,26000032,10,26000017,10,28000011,10,26000037,10,28000001,10,26000022,12,28000002,10,26000007,11,"[26000007, 26000017, 26000022, 26000032, 26000037, 28000001, 28000002, 28000011]",83,5,0,3,2,1,2,3,3.625,26000004,10,28000008,10,26000012,9,26000043,9,26000042,9,26000017,9,28000004,7,27000003,9,"[26000004, 26000012, 26000017, 26000042, 26000043, 27000003, 28000004, 28000008]",72,5,1,2,2,2,3,1,4.375
612,2020-12-31 21:29:47+00:00,54000050,72000006,5912.5,#YQC09JG8,5917,29,1,5832,"[3142, 473]",#PG29CVPR,16000030,#2GCVVU0GG,5908,-29,0,5832,#V2RUJ88,16000031,[3292],,26000003,13,28000000,13,26000039,13,26000005,13,26000027,13,26000016,13,28000008,13,28000001,13,"[26000003, 26000005, 26000016, 26000027, 26000039, 28000000, 28000001, 28000008]",104,5,0,3,3,3,2,0,3.625,26000021,13,28000011,13,28000000,13,26000014,13,26000038,13,26000010,13,26000030,13,27000000,13,"[26000010, 26000014, 26000021, 26000030, 26000038, 27000000, 28000000, 28000011]",104,5,1,2,3,4,0,1,2.625
